,TIMESTAMP,BUILDING,FLOOR,CONSUMPTION(kW)
113,2023-08-18 10:00:00,561,1,2.697
114,2023-08-18 11:00:00,561,1,2.7730000000000006
115,2023-08-18 12:00:00,561,1,2.181
116,2023-08-18 13:00:00,561,1,2.447
117,2023-08-18 14:00:00,561,1,3.185
118,2023-08-18 15:00:00,561,1,2.6799999999999997
119,2023-08-18 16:00:00,561,1,1.992
120,2023-08-18 17:00:00,561,1,2.201
121,2023-08-18 18:00:00,561,1,2.784
122,2023-08-18 19:00:00,561,1,1.8599999999999999
123,2023-08-18 20:00:00,561,1,1.882
124,2023-08-18 21:00:00,561,1,1.874
125,2023-08-18 22:00:00,561,1,1.932
126,2023-08-18 23:00:00,561,1,2.6010000000000004
127,2023-08-19 00:00:00,561,1,3.705
128,2023-08-19 01:00:00,561,1,3.404
129,2023-08-19 02:00:00,561,1,3.398
130,2023-08-19 03:00:00,561,1,3.499
131,2023-08-19 04:00:00,561,1,3.242
132,2023-08-19 05:00:00,561,1,2.166
133,2023-08-19 06:00:00,561,1,1.525
134,2023-08-19 07:00:00,561,1,1.6569999999999998
135,2023-08-19 08:00:00,561,1,1.7270000000000003
136,2023-08-19 09:00:00,561,1,1.945
137,2023-08-19 10:00:00,561,1,2.372
138,2023-08-19 11:00:00,561,1,3.089
139,2023-08-19 12:00:00,561,1,3.389
140,2023-08-19 13:00:00,561,1,2.7140000000000004
141,2023-08-19 14:00:00,561,1,3.011
142,2023-08-19 15:00:00,561,1,3.298
143,2023-08-19 16:00:00,561,1,2.805
144,2023-08-19 17:00:00,561,1,2.622
145,2023-08-19 18:00:00,561,1,3.106
146,2023-08-19 19:00:00,561,1,2.965
147,2023-08-19 20:00:00,561,1,2.8429999999999995
148,2023-08-19 21:00:00,561,1,2.5570000000000004
149,2023-08-19 22:00:00,561,1,2.455
150,2023-08-19 23:00:00,561,1,3.279
151,2023-08-20 00:00:00,561,1,3.1380000000000003
152,2023-08-20 01:00:00,561,1,3.2910000000000004
153,2023-08-20 02:00:00,561,1,3.2720000000000002
154,2023-08-20 03:00:00,561,1,3.432
155,2023-08-20 04:00:00,561,1,3.097
156,2023-08-20 05:00:00,561,1,2.4189999999999996
157,2023-08-20 06:00:00,561,1,2.0989999999999998
158,2023-08-20 07:00:00,561,1,2.5329999999999995
159,2023-08-20 08:00:00,561,1,3.482
160,2023-08-20 09:00:00,561,1,2.4779999999999998
161,2023-08-20 10:00:00,561,1,2.504
162,2023-08-20 11:00:00,561,1,2.391
163,2023-08-20 12:00:00,561,1,2.53
164,2023-08-20 13:00:00,561,1,3.3200000000000003
165,2023-08-20 14:00:00,561,1,3.011
166,2023-08-20 15:00:00,561,1,3.2409999999999997
167,2023-08-20 16:00:00,561,1,3.576
168,2023-08-20 17:00:00,561,1,3.4210000000000003
169,2023-08-20 18:00:00,561,1,2.795
170,2023-08-20 19:00:00,561,1,2.932
171,2023-08-20 20:00:00,561,1,3.476
172,2023-08-20 21:00:00,561,1,3.7550000000000003
173,2023-08-20 22:00:00,561,1,3.701
174,2023-08-20 23:00:00,561,1,3.8779999999999997
175,2023-08-21 00:00:00,561,1,3.754
176,2023-08-21 01:00:00,561,1,3.8529999999999998
177,2023-08-21 02:00:00,561,1,3.4750000000000005
178,2023-08-21 03:00:00,561,1,2.587
179,2023-08-21 04:00:00,561,1,3.3369999999999997
